O:C,H:C,ScINT
0.578947368,2.105263158,878209.0409
0.45,2.1,584061.9164
0,1.583333333,505763.7609
0.133333333,1.166666667,359748.2818
0.416666667,1.333333333,857741.1378
0.32,1.36,449962.5641
0.47826087,1.608695652,447150.2981
0.578947368,2.157894737,603208.2701
0.1,1.2,564690.1517
0.333333333,1.761904762,439687.9559
0.45,2.15,404803.6222
0.407407407,1.333333333,2191127.457
0.227272727,1.863636364,1649613.12
0.833333333,2.055555556,1105591.772
0.130434783,1.869565217,614217.651
0.384615385,1.384615385,1019938.828
0.823529412,2.176470588,670088.8427
0.296296296,1.407407407,499002.3297
0.55,1.8,1668703.414
0.285714286,1.428571429,1578243.136
0.631578947,2.157894737,879581.8455
0.428571429,1.80952381,856485.6045
0.529411765,2.470588235,867633.8435
0.035714286,1.321428571,769905.8557
0.074074074,1.555555556,327746.3008
0,1.35483871,939948.0942
0.052631579,0.868421053,875022.3232
0.181818182,1.954545455,517930.5825
0.291666667,1.833333333,613323.7184
0.153846154,1.576923077,594630.2524
0.2,1.84,534099.0291
0.357142857,1.428571429,4333655.383
0.173913043,1.956521739,2553126.891
0.736842105,2.157894737,2388838.726
0.333333333,1.481481481,977733.0936
0.722222222,2.277777778,601603.0671
0.136363636,2.045454545,589304.5376
0.25,1.5,490916.3017
0.310344828,1.517241379,4060722.6
0.65,2.25,2268463.371
0.125,2.041666667,2155906.029
0.285714286,1.571428571,610339.727
0.206896552,1.586206897,450107.3405
0.086956522,2.130434783,421702.5083
0.631578947,2.368421053,308083.1796
0,2.125,184267.2446
0.09375,1.40625,817614.3505
0.304347826,2,530623.4548
0.03030303,1.424242424,454230.1947
0.266666667,1.6,2528998.399
0.08,2.12,975356.6008
0.085714286,1.514285714,4863184.17
0.035714286,2.214285714,3062801.83
0.227272727,0.409090909,156716.3616
0.622222222,0.866666667,140380.5209
1.058823529,1.294117647,134636.0495
1.034482759,1.689655172,128353.0338
0.050632911,0.240506329,127275.9454
0.34,0.74,124583.2244
0.147540984,0.524590164,118838.753
0.531914894,0.765957447,110042.5311
0.971428571,1.314285714,107349.8101
0.194029851,0.432835821,101605.3387
0.064102564,0.307692308,99989.70606
0.888888889,1.111111111,99989.70606
0.565217391,0.891304348,94963.29355
1.6,1.8,91911.54309
0.315789474,0.631578947,87782.70424
0.333333333,0.49122807,85987.55692
0.112903226,0.548387097,82935.80646
0.042253521,0.464788732,80063.57074
0.056338028,0.352112676,78088.90868
0.763157895,0.973684211,77909.39395
0.114285714,0.285714286,72882.98144
0.367346939,0.857142857,70190.26045
0.179104478,0.940298507,224286.71
0.346938776,1.551020408,216265.8608
0.657894737,2.131578947,206759.6691
0.057142857,0.914285714,188044.3542
0.203389831,1.169491525,178835.231
0.274509804,1.431372549,164278.875
0.6,1.6,158337.5052
0,0.833333333,157743.3682
0.525,1.925,149425.4505
0.3,1.56,148831.3135
0.131147541,1.06557377,139028.0534
0.275862069,1.103448276,132789.6151
0.013888889,0.847222222,123580.4919
0.072463768,1,122689.2864
0.028169014,0.929577465,122095.1494
0.32,1.4,121501.0125
0.783783784,2.054054054,117342.0536
0.258064516,1.161290323,265017.401
0.444444444,1.777777778,263609.606
0.106060606,1.03030303,225599.1421
0.254545455,1.472727273,224543.2959
0.534883721,1.930232558,209057.5514
0.214285714,1.339285714,206945.8589
0.090909091,1.151515152,191460.1144
0.013157895,0.907894737,179141.9085
0.391304348,1.782608696,178789.9598
0.707317073,2.048780488,178438.011
0,0.894736842,173510.7287
0.477272727,1.931818182,167175.6514
0.074626866,1.044776119,150986.0093
0.123076923,1.123076923,145706.7782
0.175438596,1.350877193,144298.9833
0.209677419,1.274193548,250725.6952
0.026666667,0.946666667,206064.2974
0.222222222,1.722222222,180341.5936
0.534883721,2.046511628,176384.2546
0.174603175,1.285714286,164229.5704
0.040540541,1.027027027,158576.2289
0.301886792,1.660377358,136810.8641
0.014925373,1.268656716,132005.5239
0.320754717,1.509433962,130309.5214
0.229508197,1.37704918,124938.847
0.355555556,2.088888889,106000.153
0.086206897,1.482758621,81125.45043
0.555555556,2.022222222,280770.4816
0.24137931,1.431034483,256186.8911
0.26,1.94,222546.1882
0.025641026,0.974358974,197315.661
0.263157895,1.543859649,192787.1049
0.043478261,1.275362319,188582.017
0,1.197183099,184053.4609
0.5,2.02173913,176613.6901
0.064516129,1.387096774,119036.3332
0.014285714,1.285714286,100275.172
0.304347826,0.391304348,584588.2905
1,0.615384615,521893.3144
0.785714286,0.714285714,432086.9973
0.894736842,0.263157895,374475.3977
1,1.117647059,1172572.875
0.833333333,1.166666667,733864.2592
0.24137931,0.551724138,622510.0846
0.692307692,2,452124.7813
0.15625,0.84375,366475.507
0.4375,2.3125,352072.5394
0.090909091,0.878787879,302462.318
0.5,1.545454545,268855.3938
0.391304348,1.217391304,228313.7074
0.24,1,206442.5345
0.230769231,1.076923077,1177411.335
0.28,1.32,807561.665
0,0.621621622,1168854.595
0.027777778,0.777777778,653743.093
0.15,1.9,339783.3124
0.346153846,1.346153846,827203.0177
0.259259259,1.37037037,658918.1631
0.764705882,2.117647059,519075.8191
0.024390244,0.682926829,1048510.924
0.7,2,964241.1126
0.12,1.52,463483.9634
0.423076923,1.346153846,842090.6855
0.238095238,1.904761905,551219.276
0.333333333,1.37037037,439898.1193
0.882352941,2.117647059,416556.5865
0,1.064516129,413863.3327
0.407407407,1.333333333,446892.016
0.45,2.25,355622.0064
0.333333333,1.857142857,326775.0086
0.227272727,1.863636364,283268.061
0.032258065,1.290322581,221790.8524
0,1.0625,134304.0556
0.37037037,1.444444444,1091245.226
0.181818182,2,826813.7886
0.285714286,1.464285714,672872.4826
0,0.923076923,583487.2082
0.777777778,2.222222222,511482.4038
0.086956522,2,249533.8912
0.357142857,1.428571429,941525.838
0.272727273,1.954545455,686632.1694
0.173913043,1.956521739,601667.6132
0,1.375,459401.3795
0.321428571,1.535714286,845812.7981
0.130434783,2.086956522,528190.6281
0.684210526,2.315789474,425560.6233
0.24137931,1.551724138,417597.9505
0.310344828,1.517241379,1547819.997
0.217391304,2.043478261,1032484.851
0,1.212121212,936313.1517
0.174603175,1.031746032,285896.093
0.365384615,1.346153846,285896.093
0.658536585,1.829268293,274967.3432
0.320754717,1.358490566,264912.8935
0.595238095,1.642857143,254421.2938
0.277777778,1.222222222,250486.9438
0.296296296,1.240740741,243492.544
0.140625,1.046875,233438.0943
0.534883721,1.651162791,222072.1945
0.775,1.75,221197.8946
0.026666667,0.72,216826.3947
0.082191781,0.794520548,213766.3447
0.444444444,1.511111111,211143.4448
0.15625,0.921875,197154.6452
0.123076923,0.953846154,195843.1952
0.214285714,1.125,182728.6955
0.054054054,0.810810811,166991.2959
0,0.926470588,150379.5963
0.142857143,0.871428571,145817.8957
0.392156863,1.37254902,133944.6828
0.469387755,1.489795918,127451.5195
0.815789474,2.052631579,120401.7994
0.193548387,1.048387097,117804.5341
0.222222222,1.314814815,111496.8897
0.061538462,1.015384615,110940.3329
0.213114754,1.147540984,109456.1812
0,0.707317073,107600.9917
0.42,1.5,103519.5748
0.571428571,1.69047619,99438.15788
0.040540541,0.72972973,94058.10829
0.743589744,2.051282051,93130.51354
0.112676056,0.887323944,86451.83129
0.301886792,1.245283019,86451.83129
0.346153846,1.384615385,84782.16073
0.675,1.85,84596.64178
0.229508197,1.016393443,70126.16358
0.03030303,1.03030303,65488.1898
0.581395349,1.88372093,199733.8193
0.1875,1.078125,167575.4182
0.291666667,1.645833333,167575.4182
0.377358491,1.396226415,165314.2806
0.136363636,1,151747.4552
0.488888889,1.733333333,148983.8426
0.153846154,1.092307692,146722.705
0.333333333,1.407407407,137929.3922
0.026315789,0.868421053,136421.9671
0.522727273,1.886363636,132402.167
0.012987013,0.792207792,128131.1294
0.290909091,1.272727273,126372.4668
0.228070175,1.175438596,122855.1417
0.545454545,1.704545455,115066.7789
0.039473684,0.763157895,106775.9411
0.073529412,0.911764706,105268.5161
0.014492754,0.971014493,104263.5661
0.722222222,2.194444444,103258.616
0.104477612,1.014925373,103007.3785
0.125,1.15625,363997.718
0.488372093,2,362825.4226
0.301886792,1.490566038,361066.9795
0.794871795,2.102564103,359308.5364
0.218181818,1.363636364,320622.7886
0.060606061,1.060606061,313589.0163
0,0.92,313002.8686
0.092307692,1.169230769,301866.0624
0.142857143,1.253968254,288970.8132
0.454545455,1.818181818,286626.2224
0.177419355,1.241935484,282523.1885
0.326923077,1.615384615,259077.2808
0.431818182,2,246768.1792
0.075757576,1.075757576,146536.9235
0.15625,1.15625,594430.6546
0.090909091,1.060606061,584110.6779
0.026666667,0.92,575854.6966
0.123076923,1.169230769,573790.7013
0.534883721,2,573790.7013
0.040540541,1,558310.7363
0.254545455,1.363636364,551086.7527
0.277777778,1.5,512902.8391
0.422222222,1.822222222,512902.8391
0.477272727,2,492262.8858
0.174603175,1.253968254,472654.9302
0.236363636,1.509090909,436535.0119
0.365384615,1.615384615,415895.0587
0.209677419,1.241935484,399383.096
0.326086957,1.891304348,356039.1941
0,0.934210526,342623.2245
0.144927536,1.057971014,2536764.669
0.479166667,1.770833333,1985294.089
0.114285714,1.071428571,1916360.267
0,0.864197531,1885340.046
0.428571429,1.775510204,1792279.386
0.226415094,1.566037736,1788832.695
0.0625,1.21875,1699218.726
0.233333333,1.233333333,1685431.961
0.216666667,1.366666667,1650965.05
0.585365854,2.024390244,1464843.729
0.4,1.64,1416590.053
0.25,1.692307692,1385569.833
0.04109589,0.904109589,1364889.686
0.030769231,1.230769231,1006433.809
0.277777778,1.592592593,342036.7977
0.48,1.8,336814.8618
0.125,1.34375,313838.3441
0.068493151,1.054794521,307049.8275
0.346153846,1.711538462,293994.9879
0.107692308,1.246153846,288773.0521
0.140625,1.359375,282506.7291
0.301886792,1.716981132,273107.2445
0.236363636,1.6,253786.0819
0.454545455,2.113636364,249086.3397
0.040540541,1.067567568,232376.145
0.075757576,1.257575758,222454.4669
0.511627907,2.093023256,215665.9503
0.013333333,1.093333333,148825.1715
1.9,0.5,1906362
0.275862069,1.034482759,556245.2507
0.888888889,1.944444444,482633.2859
0.523809524,1.238095238,470760.3883
0.6,1.55,315819.0751
0.318181818,1.818181818,529175.8623
0.217391304,1.47826087,475361.3678
0.125,1.5,415337.5086
0.310344828,1.068965517,388430.2614
0.461538462,1.307692308,882415.2936
0.285714286,1.857142857,557122.013
0.032258065,1.032258065,486565.4422
0.941176471,2.058823529,477402.2512
0.380952381,1.80952381,563758.0236
0.096774194,1,534324.8738
0.5,2.2,527532.6085
0.03125,1.03125,353952.4941
0.44,1.36,717874.9627
0,1.066666667,539038.8968
0.9375,2.1875,463117.9254
0.034482759,1.275862069,225232.2151
0.206896552,1.206896552,369552.4375
0.578947368,2.210526316,362579.75
0.064516129,1,290362.6295
0,1.666666667,287374.3348
0.133333333,1.233333333,244044.0625
0.5,1.8,231094.7857
0.882352941,2.235294118,1098158.988
0.033333333,1.333333333,773633.0123
0.407407407,1.407407407,2904531.874
0.227272727,1.954545455,1829458.036
0.833333333,2.166666667,1603448.196
0,1.125,1533201.894
0.285714286,1.5,1243083.901
0.55,1.9,1047658.181
0.631578947,2.263157895,753784.9184
0.285714286,1.535714286,580239.5816
0,0.974358974,506073.6201
0.777777778,2.333333333,479170.2811
0.631578947,2.315789474,458083.8802
0.133333333,1.3,372284.0423
0.086956522,2.086956522,214499.5947
0.357142857,1.5,4148755.415
0.173913043,2.043478261,2660471.726
0.736842105,2.263157895,2239010.859
0.125,1.375,984936.9194
0,1.807692308,953669.0806
0.310344828,1.586206897,4134808.204
0.125,2.125,2509076.796
0,1.378378378,11073706
0.480769231,0.211538462,127381.7115
0.044776119,1.970149254,109581.647
1.225806452,0.741935484,108886.332
0.059701493,1.850746269,104019.1269
0.545454545,0.568181818,90669.0785
0.228070175,0.298245614,88722.19645
0.039473684,0.105263158,87470.62941
1.060606061,0.606060606,85106.55835
0.169230769,0.2,81490.92025
0.433962264,0.245283019,79126.84918
1.909090909,1.090909091,78153.40816
0.234375,0.125,76345.58911
1.125,0.78125,72034.63599
1.3,0.933333333,71756.50998
0.674418605,0.279069767,65915.86382
0.651162791,0.465116279,65637.73781
0.509803922,0.31372549,63273.66674
0.354166667,0.375,60492.40667
0.8,0.742857143,53956.44549
0.104477612,0.134328358,52983.00446
0.029411765,1.852941176,52565.81545
0.014705882,1.970588235,51453.31142
0.012987013,0.12987013,49784.55537
0.054054054,0.743243243,152624.6793
0.320754717,1.264150943,145166.2623
0.365384615,1.403846154,142619.4857
0.894736842,2,135524.894
0.595238095,1.714285714,135342.9814
0.174603175,1.079365079,128976.04
0.571428571,1.904761905,114786.8565
0.040540541,0.851351351,112603.9052
0.534883721,1.720930233,106782.7017
0.277777778,1.277777778,95867.94513
0.346153846,1.384615385,91138.21729
0.107692308,0.984615385,85135.10118
0.140625,1.09375,82588.32465
0.068493151,0.821917808,81496.84899
0.026666667,0.76,79859.63551
0.045454545,1.045454545,79495.81029
0.634146341,1.87804878,76949.03376
0.122807018,1.228070175,66034.2772
0.126760563,0.943661972,805626.5706
0.222222222,1.518518519,624044.5476
0.209677419,1.096774194,587268.4417
0.264150943,1.509433962,571178.8953
0.489795918,1.551020408,540149.0559
0.634146341,1.951219512,527507.2695
0.2,1.4,524059.5096
0.409090909,1.840909091,505671.4566
0.523809524,2.023809524,501074.4434
0.44,1.58,498775.9368
0.097222222,0.958333333,476940.1239
0.076923077,1.061538462,465447.5907
0.045454545,1.090909091,404537.1653
0.013513514,0.918918919,344775.9931
0.054794521,0.917808219,786267.2299
0.609756098,2.048780488,638366.3402
0.352941176,1.647058824,635103.8206
0.069444444,1,578553.4804
0.326923077,1.519230769,563328.3888
0.547619048,2.047619048,547015.7907
0.37254902,1.666666667,545928.2841
0.177419355,1.290322581,487202.9308
0.125,1.464285714,486115.4243
0.283018868,1.528301887,481765.3981
0.213114754,1.262295082,466540.3065
0.027027027,0.932432432,387152.329
0.046153846,1.246153846,378452.2766
0.275862069,0.620689655,950091.2035
0.684210526,1.315789474,914265.7433
0,0.325,879873.3016
0.129032258,0.451612903,818253.5101
0.2,0.666666667,793892.1972
0.6,0.95,666353.559
0.083333333,0.958333333,660621.4854
0.9375,2.125,740439.2825
0.307692308,1.307692308,645239.9462
0.083333333,0.75,448964.7713
0.4,1.32,451922.3262
0.307692308,1.346153846,406523.7363
0,0.810810811,341177.2813
0.611111111,1.722222222,287524.4023
0.875,2.125,273767.2539
0.346153846,1.423076923,1152355.148
0.259259259,1.444444444,919572.804
0.764705882,2.235294118,724762.0484
0.423076923,1.423076923,733988.337
0.238095238,2,446015.6872
0.882352941,2.235294118,413343.3285
0,1.129032258,372312.9246
0.333333333,1.444444444,351797.7226
0.407407407,1.407407407,577761.6417
0.333333333,1.952380952,426076.0879
0.227272727,1.954545455,384763.3558
0.032258065,1.35483871,289189.1248
0,1.125,278706.7898
0.24137931,1.275862069,697417.7519
0.55,1.9,499585.1225
0.285714286,1.5,448779.8558
0.166666667,1.3,302522.2699
0.37037037,1.518518519,973995.1304
0.181818182,2.090909091,715788.3677
0.285714286,1.535714286,655866.967
0,0.974358974,602482.4465
0.777777778,2.333333333,512055.6055
0.086956522,2.086956522,273459.4829
0.357142857,1.5,808670.3548
0.173913043,2.043478261,649924.4422
0.272727273,2.045454545,571485.2853
0,1.4375,512655.9177
0.129032258,1.387096774,1767056
0.0625,1.875,1820812
0.285714286,1.321428571,1229701.883
0.134328358,0.910447761,1157019.823
0.425531915,1.595744681,1109874.703
0.206896552,1.206896552,1105945.943
0.119402985,1.029850746,1094159.663
0.533333333,1.755555556,1092195.283
0.245614035,1.333333333,1078444.623
0.038961039,0.805194805,1074515.863
0.47826087,1.586956522,1007726.942
0.102941176,0.926470588,999869.4223
0.777777778,2.222222222,986118.7623
0.088235294,1.044117647,937009.2622
0.857142857,2.228571429,883971.0021
0.636363636,1.681818182,883971.0021
0.012820513,0.820512821,864327.202
0.346938776,1.469387755,836825.8819
0.224137931,1.224137931,830932.7419
0.180327869,1.229508197,15222644.01
0.891891892,2.108108108,14530705.64
0.216666667,1.216666667,14428196.26
0.38,1.6,14325686.87
0.523809524,1.80952381,13915649.32
0.352941176,1.470588235,13864394.63
0.333333333,1.450980392,13146828.92
0.428571429,1.591836735,13044319.53
0.084507042,0.957746479,12352381.16
0.264150943,1.339622642,12275499.12
0.161290323,1.129032258,12249871.78
0,0.75308642,11967970.96
0.625,1.975,11481051.37
0.055555556,0.861111111,11173523.21
0.114285714,0.942857143,10994131.78
0.02739726,0.890410959,10712230.97
0.09375,1.03125,10712230.97
0.126984127,1.142857143,10225311.38
0.013513514,0.797297297,10148429.34
0.56097561,2,9892155.871
0.030769231,1.092307692,6791246.906
0.738095238,1.857142857,1428003.483
0,0.833333333,1254587.768
0.088235294,1.058823529,1246024.029
0.456521739,1.782608696,1201064.399
0.404255319,1.787234043,1166809.443
0.363636364,1.272727273,1164668.508
0.057971014,0.956521739,1147541.03
0.119402985,1.044776119,1138977.291
0.15,1.133333333,1113286.074
0.206896552,1.224137931,1008380.271
0.285714286,1.339285714,991252.7928
0.564102564,2.051282051,927024.7501
0.375,1.645833333,909897.272
0.245614035,1.210526316,897051.6635
0.425531915,1.617021277,873501.3811
0.28,1.5,775018.3823
0.072463768,0.971014493,764313.7085
0.014084507,0.887323944,631575.7535
0.442307692,1.403846154,632153.6915
0.192982456,1.228070175,605681.5939
0.106060606,1.045454545,605681.5939
0.272727273,1.345454545,597210.5226
0.232142857,1.357142857,585562.7997
0.413043478,1.630434783,538971.9078
0.522727273,1.795454545,533677.4883
0.074626866,1.059701493,528383.0688
0.089552239,0.940298507,484968.8287
0.296296296,1.462962963,481792.1769
0.771428571,2.285714286,477556.6413
0.210526316,1.245614035,455320.0793
0.627906977,1.720930233,429906.8656
0,0.831168831,425671.33
0.026315789,0.815789474,361079.4117
0.3,1.166666667,536374.435
0.511627907,1.813953488,452774.0058
0.013333333,0.813333333,429839.3748
0.107692308,1.046153846,418741.9727
0.140625,1.03125,417262.3191
0.027027027,0.891891892,386189.5932
0.609756098,1.975609756,381750.6323
0.547619048,1.976190476,372872.7106
0.454545455,1.818181818,355116.8673
0.301886792,1.490566038,349198.2528
0.158730159,1.126984127,328483.1022
0.259259259,1.351851852,314426.3929
0.125,1.15625,304068.8176
0.040540541,0.905405405,299629.8568
0.218181818,1.363636364,283353.667
0.622222222,1.711111111,264151.5893
0.064102564,0.794871795,210708.9074
0.147540984,1.147540984,198183.2788
